Site,Date,Snow_Depth
CC,11/3/2003,0
CC,11/4/2003,0
CC,11/5/2003,0
CC,11/6/2003,0
CC,11/7/2003,0
CC,11/8/2003,0
CC,11/9/2003,0
CC,11/10/2003,0
CC,11/11/2003,0
CC,11/12/2003,0.009
CC,11/13/2003,0
CC,11/14/2003,0.006
CC,11/15/2003,0.003
CC,11/16/2003,0
CC,11/17/2003,0
CC,11/18/2003,0
CC,11/19/2003,0
CC,11/20/2003,0
CC,11/21/2003,0
CC,11/22/2003,0
CC,11/23/2003,0
CC,11/24/2003,0
CC,11/25/2003,0
CC,11/26/2003,0
CC,11/27/2003,0
CC,11/28/2003,0
CC,11/29/2003,0
CC,11/30/2003,0
CC,12/1/2003,0
CC,12/2/2003,0
CC,12/3/2003,0
CC,12/4/2003,0
CC,12/5/2003,0.014
CC,12/6/2003,0.012
CC,12/7/2003,0.033
CC,12/8/2003,0.144
CC,12/9/2003,0.301
CC,12/10/2003,0.259
CC,12/11/2003,0.242
CC,12/12/2003,0.06
CC,12/13/2003,0.059
CC,12/14/2003,0.059
CC,12/15/2003,0.174
CC,12/16/2003,0.275
CC,12/17/2003,0.307
CC,12/18/2003,0.091
CC,12/19/2003,0.094
CC,12/20/2003,0.113
CC,12/21/2003,0.112
CC,12/22/2003,0.111
CC,12/23/2003,0.11
CC,12/24/2003,0.095
CC,12/25/2003,0.013
CC,12/26/2003,0
CC,12/27/2003,0
CC,12/28/2003,0
CC,12/29/2003,0
CC,12/30/2003,0
CC,12/31/2003,0
CC,1/1/2004,0
CC,1/2/2004,0
CC,1/3/2004,0.016
CC,1/4/2004,0
CC,1/5/2004,0
CC,1/6/2004,0
CC,1/7/2004,0
CC,1/8/2004,0.098
CC,1/9/2004,0.09
CC,1/10/2004,0.084
CC,1/11/2004,0.08
CC,1/12/2004,0.075
CC,1/13/2004,0.072
CC,1/14/2004,0.079
CC,1/15/2004,0.077
CC,1/16/2004,0.158
CC,1/17/2004,0.154
CC,1/18/2004,0.145
CC,1/19/2004,0.156
CC,1/20/2004,0.149
CC,1/21/2004,0.144
CC,1/22/2004,0.139
CC,1/23/2004,0.135
CC,1/24/2004,0.132
CC,1/25/2004,0.129
CC,1/26/2004,0.127
CC,1/27/2004,0.125
CC,1/28/2004,0.168
CC,1/29/2004,0.163
CC,1/30/2004,0.159
CC,1/31/2004,0.156
CC,2/1/2004,0.154
CC,2/2/2004,0.15
CC,2/3/2004,0.147
CC,2/4/2004,0.162
CC,2/5/2004,0.196
CC,2/6/2004,0.191
CC,2/7/2004,0.283
CC,2/8/2004,0.273
CC,2/9/2004,0.263
CC,2/10/2004,0.319
CC,2/11/2004,0.306
CC,2/12/2004,0.296
CC,2/13/2004,0.321
CC,2/14/2004,0.307
CC,2/15/2004,0.296
CC,2/16/2004,0.29
CC,2/17/2004,0.284
CC,2/18/2004,0.322
CC,2/19/2004,0.314
CC,2/20/2004,0.307
CC,2/21/2004,0.3
CC,2/22/2004,0.326
CC,2/23/2004,0.32
CC,2/24/2004,0.338
CC,2/26/2004,0.321
CC,2/27/2004,0.315
CC,2/28/2004,0.307
CC,2/29/2004,0.301
CC,3/1/2004,0.274
CC,3/2/2004,0.245
CC,3/3/2004,0.206
CC,3/4/2004,0.198
CC,3/5/2004,0.163
CC,3/6/2004,0.183
CC,3/7/2004,0.117
CC,3/8/2004,0.116
CC,3/9/2004,0.086
CC,3/10/2004,0.087
CC,3/11/2004,0.086
CC,3/12/2004,0.085
CC,3/13/2004,0.082
CC,3/14/2004,0.08
CC,3/15/2004,0.09
CC,3/16/2004,0.092
CC,3/17/2004,0.1
CC,3/18/2004,0.115
CC,3/19/2004,0.113
CC,3/20/2004,0.112
CC,3/21/2004,0.114
CC,3/22/2004,0.113
CC,3/23/2004,0.11
CC,3/24/2004,0.109
CC,3/25/2004,0.106
CC,3/26/2004,0.051
CC,3/27/2004,0
CC,3/28/2004,0
CC,3/29/2004,0
CC,3/30/2004,0
CC,3/31/2004,0
CC,4/1/2004,0
CC,4/2/2004,0.003
CC,4/3/2004,0.03
CC,4/4/2004,0
CC,4/5/2004,0
CC,4/6/2004,0
CC,4/7/2004,0
CC,4/8/2004,0
CC,4/9/2004,0
CC,4/10/2004,0
CC,4/11/2004,0
CC,4/12/2004,0
CC,4/13/2004,0
CC,4/14/2004,0.005
CC,4/15/2004,0
CC,4/16/2004,0
CC,4/17/2004,0
CC,4/18/2004,0
CC,4/19/2004,0
CC,4/20/2004,0
CC,4/21/2004,0
CC,4/22/2004,0
CC,4/23/2004,0
CC,4/24/2004,0
CC,4/25/2004,0
CC,4/26/2004,0.014
CC,4/27/2004,0
CC,4/28/2004,0
CC,4/29/2004,0
CC,4/30/2004,0
CC,5/1/2004,0
CC,5/2/2004,0
CC,5/3/2004,0
CC,5/4/2004,0
CC,5/5/2004,0
CC,5/6/2004,0
CC,5/7/2004,0
CC,5/8/2004,0
CC,5/9/2004,0
CC,5/10/2004,0
CC,5/11/2004,0
CC,5/12/2004,0
CC,5/13/2004,0
CC,5/14/2004,0
CC,5/15/2004,0
CC,10/1/2004,0
CC,10/2/2004,0
CC,10/3/2004,0
CC,10/4/2004,0
CC,10/5/2004,0
CC,10/6/2004,0
CC,10/7/2004,0
CC,10/8/2004,0
CC,10/9/2004,0
CC,10/10/2004,0
CC,10/11/2004,0
CC,10/12/2004,0
CC,10/13/2004,0
CC,10/14/2004,0
CC,10/15/2004,0
CC,10/16/2004,0
CC,10/17/2004,0
CC,10/18/2004,0
CC,10/19/2004,0
CC,10/20/2004,0
CC,10/21/2004,0
CC,10/22/2004,0
CC,10/23/2004,0
CC,10/24/2004,0
CC,10/25/2004,0
CC,10/26/2004,0
CC,10/27/2004,0
CC,10/28/2004,0
CC,10/29/2004,0
CC,10/30/2004,0
CC,10/31/2004,0
CC,11/1/2004,0
CC,11/2/2004,0
CC,11/3/2004,0
CC,11/4/2004,0
CC,11/5/2004,0.006
CC,11/6/2004,0
CC,11/7/2004,0
CC,11/8/2004,0
CC,11/9/2004,0
CC,11/10/2004,0
CC,11/11/2004,0
CC,11/12/2004,0
CC,11/13/2004,0
CC,11/14/2004,0
CC,11/15/2004,0
CC,11/16/2004,0
CC,11/17/2004,0
CC,11/18/2004,0
CC,11/19/2004,0
CC,11/20/2004,0
CC,11/21/2004,0.002
CC,11/22/2004,0
CC,11/23/2004,0
CC,11/24/2004,0
CC,11/25/2004,0
CC,11/26/2004,0
CC,11/27/2004,0
CC,11/28/2004,0
CC,11/29/2004,0
CC,11/30/2004,0
CC,12/1/2004,0
CC,12/2/2004,0
CC,12/3/2004,0
CC,12/4/2004,0.014
CC,12/5/2004,0.011
CC,12/6/2004,0.005
CC,12/7/2004,0.003
CC,12/8/2004,0.095
CC,12/9/2004,0.18
CC,12/10/2004,0.164
CC,12/11/2004,0.133
CC,12/12/2004,0.131
CC,12/13/2004,0.125
CC,12/14/2004,0.206
CC,12/15/2004,0.198
CC,12/16/2004,0.216
CC,12/17/2004,0.208
CC,12/18/2004,0.2
CC,12/19/2004,0.194
CC,12/20/2004,0.194
CC,12/21/2004,0.242
CC,12/22/2004,0.237
CC,12/23/2004,0.231
CC,12/24/2004,0.072
CC,12/25/2004,0.07
CC,12/26/2004,0.07
CC,12/27/2004,0.078
CC,12/28/2004,0.09
CC,12/29/2004,0.286
CC,12/30/2004,0.284
CC,12/31/2004,0.28
CC,1/1/2005,0
CC,1/2/2005,0.225
CC,1/3/2005,0.287
CC,1/4/2005,0.189
CC,1/5/2005,0.184
CC,1/6/2005,0.181
CC,1/7/2005,0.229
CC,1/8/2005,0.211
CC,1/9/2005,0.263
CC,1/10/2005,0.253
CC,1/11/2005,0.244
CC,1/12/2005,0.238
CC,1/13/2005,0.293
CC,1/14/2005,0.243
CC,1/15/2005,0.129
CC,1/16/2005,0.128
CC,1/17/2005,0.133
CC,1/18/2005,0.191
CC,1/19/2005,0.191
CC,1/20/2005,0.215
CC,1/21/2005,0.205
CC,1/22/2005,0.203
CC,1/23/2005,0.237
CC,1/24/2005,0.255
CC,1/25/2005,0.255
CC,1/26/2005,0.251
CC,1/27/2005,0.263
CC,1/28/2005,0.26
CC,1/29/2005,0.256
CC,1/30/2005,0.249
CC,1/31/2005,0.244
CC,2/1/2005,0.24
CC,2/2/2005,0.348
CC,2/3/2005,0.345
CC,2/4/2005,0.342
CC,2/5/2005,0.338
CC,2/6/2005,0.31
CC,2/7/2005,0.308
CC,2/8/2005,0.277
CC,2/9/2005,0.247
CC,2/10/2005,0.249
CC,2/11/2005,0.546
CC,2/12/2005,0.659
CC,2/13/2005,0.645
CC,2/14/2005,0.633
CC,2/15/2005,0.706
CC,2/16/2005,0.729
CC,2/17/2005,0.584
CC,2/18/2005,0.564
CC,2/19/2005,0.501
CC,2/20/2005,0.497
CC,2/21/2005,0.494
CC,2/22/2005,0.551
CC,2/23/2005,0.658
CC,2/24/2005,0.66
CC,2/25/2005,0.656
CC,2/26/2005,0.652
CC,2/27/2005,0.647
CC,2/28/2005,0.642
CC,3/1/2005,0.638
CC,3/2/2005,0.721
CC,3/3/2005,0.637
CC,3/4/2005,0.631
CC,3/5/2005,0.624
CC,3/6/2005,0.616
CC,3/7/2005,0.624
CC,3/8/2005,0.627
CC,3/9/2005,0.758
CC,3/10/2005,0.751
CC,3/11/2005,0.739
CC,3/12/2005,0.734
CC,3/13/2005,0.975
CC,3/14/2005,0.939
CC,3/15/2005,0.911
CC,3/16/2005,0.889
CC,3/17/2005,0.686
CC,3/18/2005,0.673
CC,3/19/2005,0.662
CC,3/20/2005,0.652
CC,3/21/2005,0.623
CC,3/22/2005,0.61
CC,3/23/2005,0.581
CC,3/24/2005,0.573
CC,3/25/2005,0.566
CC,3/26/2005,0.56
CC,3/27/2005,0.556
CC,3/28/2005,0.54
CC,3/29/2005,0.628
CC,3/30/2005,0.584
CC,3/31/2005,0.485
CC,4/1/2005,0.46
CC,4/2/2005,0.448
CC,4/3/2005,0.521
CC,4/4/2005,0.482
CC,4/5/2005,0.46
CC,4/6/2005,0.429
CC,4/7/2005,0.377
CC,4/8/2005,0.324
CC,4/9/2005,0.291
CC,4/10/2005,0.258
CC,4/11/2005,0.205
CC,4/12/2005,0.203
CC,4/13/2005,0.202
CC,4/14/2005,0.007
CC,4/15/2005,0
CC,4/16/2005,0
CC,4/17/2005,0
CC,4/18/2005,0
CC,4/19/2005,0
CC,4/20/2005,0
CC,4/21/2005,0
CC,4/22/2005,0
CC,4/23/2005,0
CC,4/24/2005,0
CC,4/25/2005,0
CC,4/26/2005,0
CC,4/27/2005,0
CC,4/28/2005,0
CC,4/29/2005,0
CC,4/30/2005,0
CC,5/1/2005,0
CC,5/2/2005,0
CC,5/3/2005,0
CC,5/4/2005,0
CC,5/5/2005,0
CC,5/6/2005,0
CC,5/7/2005,0
CC,5/8/2005,0
CC,5/9/2005,0
CC,5/10/2005,0
CC,5/11/2005,0
CC,5/12/2005,0
CC,5/13/2005,0
CC,5/14/2005,0
CC,5/15/2005,0
CC,10/1/2005,0
CC,10/2/2005,0
CC,10/3/2005,0
CC,10/4/2005,0
CC,10/5/2005,0
CC,10/6/2005,0
CC,10/7/2005,0
CC,10/8/2005,0
CC,10/9/2005,0
CC,10/10/2005,0
CC,10/11/2005,0
CC,10/12/2005,0
CC,10/13/2005,0
CC,10/14/2005,0
CC,10/15/2005,0
CC,10/16/2005,0
CC,10/17/2005,0
CC,10/18/2005,0
CC,10/19/2005,0
CC,10/20/2005,0
CC,10/21/2005,0
CC,10/22/2005,0
CC,10/23/2005,0
CC,10/24/2005,0
CC,10/25/2005,0
CC,10/26/2005,0.011
CC,10/27/2005,0.005
CC,10/28/2005,0
CC,10/29/2005,0
CC,10/30/2005,0
CC,10/31/2005,0
CC,11/1/2005,0
CC,11/2/2005,0
CC,11/3/2005,0
CC,11/4/2005,0
CC,11/5/2005,0
CC,11/6/2005,0
CC,11/7/2005,0
CC,11/8/2005,0
CC,11/9/2005,0
CC,11/10/2005,0.112
CC,11/11/2005,0.058
CC,11/12/2005,0.057
CC,11/13/2005,0.054
CC,11/14/2005,0.015
CC,11/15/2005,0
CC,11/16/2005,0.016
CC,11/17/2005,0
CC,11/18/2005,0.002
CC,11/19/2005,0.008
CC,11/20/2005,0.004
CC,11/21/2005,0
CC,11/22/2005,0
CC,11/23/2005,0.057
CC,11/24/2005,0.061
CC,11/25/2005,0.138
CC,11/26/2005,0.133
CC,11/27/2005,0.139
CC,11/28/2005,0.135
CC,11/29/2005,0.075
CC,11/30/2005,0
CC,12/1/2005,0
CC,12/2/2005,0
CC,12/3/2005,0.031
CC,12/4/2005,0.03
CC,12/5/2005,0.04
CC,12/6/2005,0.037
CC,12/7/2005,0.038
CC,12/8/2005,0.046
CC,12/9/2005,0.043
CC,12/10/2005,0.171
CC,12/11/2005,0.155
CC,12/12/2005,0.143
CC,12/13/2005,0.145
CC,12/14/2005,0.14
CC,12/15/2005,0.135
CC,12/16/2005,0.129
CC,12/17/2005,0.237
CC,12/18/2005,0.225
CC,12/19/2005,0.214
CC,12/20/2005,0.222
CC,12/21/2005,0.224
CC,12/22/2005,0.159
CC,12/23/2005,0.155
CC,12/24/2005,0.209
CC,12/25/2005,0.194
CC,12/26/2005,0.139
CC,12/27/2005,0.148
CC,12/28/2005,0.053
CC,12/29/2005,0.051
CC,12/30/2005,0.019
CC,12/31/2005,0.027
CC,1/1/2006,0.027
CC,1/2/2006,0.028
CC,1/3/2006,0.028
CC,1/4/2006,0.027
CC,1/5/2006,0.026
CC,1/6/2006,0.085
CC,1/7/2006,0.1
CC,1/8/2006,0.096
CC,1/9/2006,0.092
CC,1/10/2006,0.091
CC,1/11/2006,0.087
CC,1/12/2006,0.06
CC,1/13/2006,0.027
CC,1/14/2006,0.006
CC,1/15/2006,0.091
CC,1/16/2006,0.225
CC,1/17/2006,0.206
CC,1/18/2006,0.19
CC,1/19/2006,0.064
CC,1/20/2006,0.064
CC,1/21/2006,0.042
CC,1/22/2006,0.004
CC,1/23/2006,0.003
CC,1/24/2006,0.061
CC,1/25/2006,0.062
CC,1/26/2006,0.144
CC,1/27/2006,0.133
CC,1/28/2006,0.123
CC,1/29/2006,0.068
CC,1/30/2006,0.14
CC,1/31/2006,0.147
CC,2/1/2006,0.19
CC,2/2/2006,0.186
CC,2/3/2006,0.18
CC,2/4/2006,0.109
CC,2/5/2006,0.097
CC,2/6/2006,0.084
CC,2/7/2006,0.095
CC,2/8/2006,0.115
CC,2/9/2006,0.114
CC,2/10/2006,0.066
CC,2/11/2006,0.067
CC,2/12/2006,0.066
CC,2/13/2006,0.117
CC,2/14/2006,0.027
CC,2/15/2006,0.036
CC,2/16/2006,0.011
CC,2/17/2006,0
CC,2/18/2006,0
CC,2/19/2006,0.006
CC,2/20/2006,0.008
CC,2/21/2006,0.007
CC,2/22/2006,0.033
CC,2/23/2006,0.03
CC,2/24/2006,0.071
CC,2/25/2006,0.092
CC,2/26/2006,0.144
CC,2/27/2006,0.14
CC,2/28/2006,0.135
CC,3/1/2006,0.13
CC,3/2/2006,0.126
CC,3/3/2006,0.117
CC,3/4/2006,0.116
CC,3/5/2006,0.115
CC,3/6/2006,0.111
CC,3/7/2006,0.107
CC,3/8/2006,0.103
CC,3/9/2006,0.1
CC,3/10/2006,0.17
CC,3/11/2006,0.049
CC,3/12/2006,0.039
CC,3/13/2006,0.001
CC,3/14/2006,0
CC,3/15/2006,0.012
CC,3/16/2006,0.062
CC,3/17/2006,0.007
CC,3/18/2006,0.006
CC,3/19/2006,0.011
CC,3/20/2006,0.024
CC,3/21/2006,0.023
CC,3/22/2006,0.02
CC,3/23/2006,0.018
CC,3/24/2006,0
CC,3/25/2006,0
CC,3/26/2006,0
CC,3/27/2006,0
CC,3/28/2006,0
CC,3/29/2006,0
CC,3/30/2006,0
CC,3/31/2006,0
CC,4/1/2006,0
CC,4/2/2006,0
CC,4/3/2006,0
CC,4/4/2006,0
CC,4/5/2006,0.214
CC,4/6/2006,0.205
CC,4/7/2006,0.144
CC,4/8/2006,0.061
CC,4/9/2006,0.059
CC,4/10/2006,0.05
CC,4/11/2006,0.026
CC,4/12/2006,0
CC,4/13/2006,0
CC,4/14/2006,0
CC,4/15/2006,0
CC,4/16/2006,0
CC,4/17/2006,0
CC,4/18/2006,0
CC,4/19/2006,0
CC,4/20/2006,0
CC,4/21/2006,0
CC,4/22/2006,0
CC,4/23/2006,0
CC,4/24/2006,0
CC,4/25/2006,0
CC,4/26/2006,0
CC,4/27/2006,0
CC,4/28/2006,0
CC,4/29/2006,0
CC,4/30/2006,0
CC,5/1/2006,0
CC,5/2/2006,0
CC,5/3/2006,0
CC,5/4/2006,0
CC,5/5/2006,0
CC,5/6/2006,0
CC,5/7/2006,0
CC,5/8/2006,0
CC,5/9/2006,0
CC,5/10/2006,0
CC,5/11/2006,0
CC,5/12/2006,0
CC,5/13/2006,0
CC,5/14/2006,0
CC,5/15/2006,0
CC,10/2/2006,0
CC,10/3/2006,0
CC,10/4/2006,0
CC,10/5/2006,0
CC,10/6/2006,0
CC,10/7/2006,0
CC,10/8/2006,0
CC,10/9/2006,0
CC,10/10/2006,0
CC,10/11/2006,0
CC,10/12/2006,0
CC,10/13/2006,0
CC,10/14/2006,0
CC,10/15/2006,0
CC,10/16/2006,0
CC,10/17/2006,0
CC,10/18/2006,0
CC,10/19/2006,0
CC,10/20/2006,0
CC,10/21/2006,0.003
CC,10/22/2006,0
CC,10/23/2006,0
CC,10/24/2006,0
CC,10/25/2006,0
CC,10/26/2006,0
CC,10/27/2006,0
CC,10/28/2006,0
CC,10/29/2006,0
CC,10/30/2006,0.011
CC,10/31/2006,0
CC,11/1/2006,0
CC,11/2/2006,0
CC,11/3/2006,0.007
CC,11/4/2006,0.006
CC,11/5/2006,0.005
CC,11/6/2006,0.003
CC,11/7/2006,0
CC,11/8/2006,0
CC,11/9/2006,0
CC,11/10/2006,0
CC,11/11/2006,0
CC,11/12/2006,0
CC,11/13/2006,0
CC,11/14/2006,0
CC,11/15/2006,0
CC,11/16/2006,0
CC,11/17/2006,0
CC,11/18/2006,0
CC,11/19/2006,0
CC,11/20/2006,0
CC,11/21/2006,0
CC,11/22/2006,0
CC,11/23/2006,0
CC,11/24/2006,0
CC,11/25/2006,0
CC,11/26/2006,0
CC,11/27/2006,0
CC,11/28/2006,0
CC,11/29/2006,0
CC,11/30/2006,0
CC,12/1/2006,0
CC,12/2/2006,0
CC,12/3/2006,0
CC,12/4/2006,0
CC,12/5/2006,0.013
CC,12/6/2006,0.003
CC,12/7/2006,0.001
CC,12/8/2006,0.041
CC,12/9/2006,0.05
CC,12/10/2006,0.047
CC,12/11/2006,0.04
CC,12/12/2006,0
CC,12/13/2006,0
CC,12/14/2006,0
CC,12/15/2006,0
CC,12/16/2006,0
CC,12/17/2006,0
CC,12/18/2006,0
CC,12/19/2006,0
CC,12/20/2006,0.001
CC,12/21/2006,0
CC,12/22/2006,0
CC,12/23/2006,0.006
CC,12/24/2006,0.001
CC,12/25/2006,0
CC,12/26/2006,0
CC,12/27/2006,0.019
CC,12/28/2006,0.021
CC,12/29/2006,0.022
CC,12/30/2006,0.021
CC,12/31/2006,0.077
CC,1/1/2007,0.073
CC,1/2/2007,0.208
CC,1/3/2007,0.167
CC,1/4/2007,0.075
CC,1/5/2007,0.04
CC,1/6/2007,0
CC,1/7/2007,0
CC,1/8/2007,0
CC,1/9/2007,0.055
CC,1/10/2007,0.066
CC,1/11/2007,0.074
CC,1/12/2007,0.072
CC,1/13/2007,0.071
CC,1/14/2007,0.052
CC,1/15/2007,0.076
CC,1/16/2007,0.244
CC,1/17/2007,0.234
CC,1/18/2007,0.227
CC,1/19/2007,0.163
CC,1/20/2007,0.188
CC,1/21/2007,0.193
CC,1/22/2007,0.187
CC,1/23/2007,0.163
CC,1/24/2007,0.168
CC,1/25/2007,0.164
CC,1/26/2007,0.161
CC,1/27/2007,0.158
CC,1/28/2007,0.155
CC,1/29/2007,0.156
CC,1/30/2007,0.153
CC,1/31/2007,0.151
CC,2/1/2007,0.158
CC,2/2/2007,0.158
CC,2/3/2007,0.22
CC,2/4/2007,0.243
CC,2/5/2007,0.24
CC,2/6/2007,0.246
CC,2/7/2007,0.242
CC,2/8/2007,0.252
CC,2/9/2007,0.292
CC,2/10/2007,0.3
CC,2/11/2007,0.31
CC,2/12/2007,0.299
CC,2/13/2007,0.3
CC,2/15/2007,0.599
CC,2/16/2007,0.564
CC,2/17/2007,0.534
CC,2/18/2007,0.506
CC,2/19/2007,0.506
CC,2/20/2007,0.488
CC,2/21/2007,0.476
CC,2/22/2007,0.46
CC,2/23/2007,0.484
CC,2/24/2007,0.441
CC,2/25/2007,0.431
CC,2/26/2007,0.419
CC,2/27/2007,0.409
CC,2/28/2007,0.399
CC,3/1/2007,0.39
CC,3/2/2007,0.382
CC,3/3/2007,0.744
CC,3/4/2007,0.701
CC,3/5/2007,0.757
CC,3/6/2007,0.773
CC,3/7/2007,0.745
CC,3/8/2007,0.722
CC,3/9/2007,0.551
CC,3/10/2007,0.537
CC,3/11/2007,0.47
CC,3/12/2007,0.399
CC,3/13/2007,0.372
CC,3/14/2007,0.326
CC,3/15/2007,0.111
CC,3/16/2007,0.074
CC,3/17/2007,0.209
CC,3/18/2007,0.426
CC,3/19/2007,0.419
CC,3/20/2007,0.243
CC,3/21/2007,0.251
CC,3/22/2007,0.24
CC,3/23/2007,0.071
CC,3/24/2007,0.04
CC,3/25/2007,0.061
CC,3/27/2007,0.029
CC,3/28/2007,0
CC,3/29/2007,0.32
CC,3/30/2007,0.27
CC,3/31/2007,0.198
CC,4/1/2007,0.168
CC,4/2/2007,0.107
CC,4/3/2007,0.107
CC,4/4/2007,0.11
CC,4/5/2007,0.348
CC,4/6/2007,0.496
CC,4/7/2007,0.476
CC,4/8/2007,0.466
CC,4/9/2007,0.471
CC,4/10/2007,0.178
CC,4/11/2007,0.174
CC,4/12/2007,0.167
CC,4/13/2007,0.399
CC,4/14/2007,0.356
CC,4/15/2007,0.34
CC,4/16/2007,0.581
CC,4/17/2007,0.689
CC,4/18/2007,0.646
CC,4/19/2007,0.585
CC,4/20/2007,0.49
CC,4/21/2007,0.115
CC,4/22/2007,0.019
CC,4/23/2007,0
CC,4/24/2007,0
CC,4/25/2007,0
CC,4/26/2007,0
CC,4/27/2007,0
CC,4/28/2007,0
CC,4/29/2007,0
CC,4/30/2007,0
CC,5/1/2007,0
CC,5/2/2007,0
CC,5/3/2007,0
CC,5/4/2007,0
CC,5/5/2007,0
CC,5/6/2007,0
CC,5/7/2007,0
CC,5/8/2007,0
CC,5/9/2007,0
CC,5/10/2007,0
CC,5/11/2007,0
CC,5/12/2007,0
CC,5/13/2007,0
CC,5/14/2007,0
CC,5/15/2007,0
CC,10/1/2007,0
CC,10/2/2007,0
CC,10/3/2007,0
CC,10/4/2007,0
CC,10/5/2007,0
CC,10/6/2007,0
CC,10/7/2007,0
CC,10/8/2007,0
CC,10/9/2007,0
CC,10/10/2007,0
CC,10/11/2007,0
CC,10/12/2007,0
CC,10/13/2007,0
CC,10/14/2007,0
CC,10/15/2007,0
CC,10/16/2007,0
CC,10/17/2007,0
CC,10/18/2007,0
CC,10/19/2007,0
CC,10/20/2007,0
CC,10/21/2007,0
CC,10/22/2007,0
CC,10/23/2007,0
CC,10/24/2007,0
CC,10/25/2007,0
CC,10/26/2007,0
CC,10/27/2007,0
CC,10/28/2007,0
CC,10/29/2007,0
CC,10/30/2007,0
CC,10/31/2007,0
CC,11/1/2007,0
CC,11/2/2007,0
CC,11/3/2007,0
CC,11/4/2007,0
CC,11/5/2007,0
CC,11/6/2007,0
CC,11/7/2007,0
CC,11/8/2007,0
CC,11/9/2007,0
CC,11/10/2007,0
CC,11/11/2007,0
CC,11/12/2007,0
CC,11/13/2007,0
CC,11/14/2007,0
CC,11/15/2007,0
CC,11/16/2007,0
CC,11/17/2007,0.037
CC,11/18/2007,0.034
CC,11/19/2007,0.03
CC,11/20/2007,0.028
CC,11/21/2007,0.091
CC,11/22/2007,0.085
CC,11/23/2007,0.019
CC,11/24/2007,0.02
CC,11/25/2007,0.02
CC,11/26/2007,0.021
CC,11/27/2007,0
CC,11/28/2007,0.003
CC,11/29/2007,0.007
CC,11/30/2007,0.012
CC,12/1/2007,0.017
CC,12/2/2007,0.032
CC,12/3/2007,0.028
CC,12/4/2007,0.321
CC,12/5/2007,0.309
CC,12/6/2007,0.304
CC,12/7/2007,0.286
CC,12/8/2007,0.284
CC,12/9/2007,0.277
CC,12/10/2007,0.268
CC,12/11/2007,0.201
CC,12/12/2007,0.205
CC,12/13/2007,0.208
CC,12/14/2007,0.264
CC,12/15/2007,0.259
CC,12/16/2007,0.25
CC,12/17/2007,0.506
CC,12/18/2007,0.475
CC,12/19/2007,0.415
CC,12/20/2007,0.405
CC,12/21/2007,0.478
CC,12/22/2007,0.458
CC,12/23/2007,0.441
CC,12/24/2007,0.353
CC,12/25/2007,0.205
CC,12/26/2007,0.206
CC,12/27/2007,0.205
CC,12/28/2007,0.264
CC,12/29/2007,0.272
CC,12/30/2007,0.372
CC,12/31/2007,0.366
CC,1/1/2008,0.487
CC,1/2/2008,0.634
CC,1/3/2008,0.651
CC,1/4/2008,0.632
CC,1/5/2008,0.615
CC,1/6/2008,0.605
CC,1/7/2008,0.567
CC,1/8/2008,0.391
CC,1/9/2008,0.259
CC,1/10/2008,0.172
CC,1/11/2008,0.17
CC,1/12/2008,0.237
CC,1/13/2008,0.233
CC,1/14/2008,0.231
CC,1/15/2008,0.359
CC,1/16/2008,0.365
CC,1/17/2008,0.358
CC,1/18/2008,0.352
CC,1/19/2008,0.479
CC,1/20/2008,0.466
CC,1/21/2008,0.461
CC,1/22/2008,0.458
CC,1/23/2008,0.461
CC,1/24/2008,0.465
CC,1/25/2008,0.492
CC,1/26/2008,0.487
CC,1/27/2008,0.482
CC,1/28/2008,0.504
CC,1/29/2008,0.492
CC,1/30/2008,0.48
CC,1/31/2008,0.475
CC,2/1/2008,0.47
CC,2/2/2008,0.641
CC,2/3/2008,0.674
CC,2/4/2008,0.655
CC,2/5/2008,0.559
CC,2/6/2008,0.652
CC,2/7/2008,0.742
CC,2/8/2008,0.863
CC,2/9/2008,0.848
CC,2/10/2008,0.854
CC,2/11/2008,0.904
CC,2/12/2008,0.875
CC,2/13/2008,0.852
CC,2/14/2008,1.09
CC,2/15/2008,1.043
CC,2/16/2008,1.081
CC,2/17/2008,1.048
CC,2/18/2008,1.073
CC,2/19/2008,0.948
CC,2/20/2008,0.909
CC,2/21/2008,0.894
CC,2/22/2008,0.634
CC,2/23/2008,0.655
CC,2/24/2008,0.648
CC,2/25/2008,0.64
CC,2/26/2008,0.633
CC,2/27/2008,0.863
CC,2/28/2008,0.924
CC,2/29/2008,0.914
CC,3/1/2008,0.892
CC,3/2/2008,1.047
CC,3/3/2008,1.013
CC,3/4/2008,0.849
CC,3/5/2008,0.839
CC,3/6/2008,0.983
CC,3/7/2008,0.953
CC,3/8/2008,0.981
CC,3/9/2008,0.991
CC,3/10/2008,0.962
CC,3/11/2008,0.946
CC,3/12/2008,0.927
CC,3/14/2008,0.911
CC,3/15/2008,0.897
CC,3/16/2008,0.925
CC,3/17/2008,0.914
CC,3/18/2008,0.896
CC,3/19/2008,0.878
CC,3/20/2008,0.766
CC,3/21/2008,0.837
CC,3/22/2008,0.821
CC,3/23/2008,0.8
CC,3/24/2008,0.783
CC,3/25/2008,0.769
CC,3/26/2008,0.757
CC,3/27/2008,0.711
CC,3/28/2008,0.674
CC,3/29/2008,0.817
CC,3/30/2008,0.802
CC,3/31/2008,0.786
CC,4/1/2008,0.816
CC,4/2/2008,0.615
CC,4/3/2008,0.613
CC,4/4/2008,0.503
CC,4/5/2008,0.497
